fac_type,fac_thumb src,fac_tit,fac_addr,fac_tel href,fac_tel,convenient src,convenient src (2),convenient src (3),fac_update,convenient src (4),convenient src (5)
사설,https://15774129.go.kr/BCUser/facilitypic/7000001977/1554944155186.jpg,밀양병원장례식장,경상남도 밀양시 밀양대로 1823 (삼문동),tel:055-356-9411,055-356-9411,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,9개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
사설,https://15774129.go.kr/BCUser/facilitypic/1000000138/1563509149293.jpg,새진교장례식장,경상남도 하동군 진교면 경충로 1155 (진교리),tel:055-884-8224,055-884-8224,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,102개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/1680179060476.png,김해복음병원장례식장,"경상남도 김해시 활천로 33,지하1층김해복음병원장례식장 (삼정동)",tel:055-330-9999,055-330-9999,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,20개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
사설,https://15774129.go.kr/BCUser/facilitypic/1000000627/1554186430247.jpg,새웅상요양병원장례식장,경상남도 양산시 서창동1길 7 (삼호동),tel:055-362-4444,055-362-4444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,74개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/7000000994/1765931405287.png,자굴산장례식장,경상남도 의령군 가례면 홍의로 312 (가례리),tel:055-573-2233,055-573-2233,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,,29개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1000000565/1560316600441.jpg,영산요양병원장례식장,경상남도 창녕군 영산면 영산도천로 430 (죽사리),tel:055-536-9090,055-536-9090,https://15774129.go.kr/img/portal/sub/mark4.png,,,34개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1000000690/1563436878602.jpg,제일병원장례식장,"경상남도 진주시 진주대로 885 (강남동, 제일병원)",tel:055-750-7100,055-750-7100,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,8개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/7000002043/1563510535166.jpg,새통영병원장례식장,"경상남도 통영시 무전7길 192 (무전동, 새통영병원)",tel:055-645-7300,055-645-7300,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,75개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
공설,https://15774129.go.kr/BCUser/facilitypic/1687335638103.jpg,사천공설장례식장,"경상남도 사천시 해안관광로 208-66 (송포동, 사천시누리원화장장)",tel:055-831-4594,055-831-4594,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,20개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1455273374622_1000000705_0.jpg,조은금강병원장례식장,경상남도 김해시 김해대로 1814-37 (삼계동),tel:055-330-0400,055-330-0400,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,33개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/1652958349715.jpg,동마산장례식장,"경상남도 창원시 마산회원구 3.15대로 681지하2층 (석전동, 동마산병원)",tel:055-290-5044,055-290-5044,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,44개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001635/1563949135963.jpg,고성영락원장례식장,"경상남도 고성군 고성읍 남해안대로 2607-1 (동외리, 고성영락원장례식장)",tel:055-672-4444,055-672-4444,https://15774129.go.kr/img/portal/sub/mark4.png,,,37개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002542/1709687237475.PNG,밀양시민장례식장,"경상남도 밀양시 중앙로 114 (가곡동, 세종요양병원)",tel:055-354-0444,055-354-0444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,37개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
사설,https://15774129.go.kr/BCUser/facilitypic/1472720255466_7000000152_0.jpg,진교장례식장,경상남도 하동군 진교면 구고속도로 826 (고룡리),tel:055-883-0474,055-883-0474,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,35개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/1606721073521.%EC%98%81%EB%8F%99%EB%B3%91%EC%9B%90%EC%A0%84%EA%B2%BD(2).JPG,시영의료재단 영동병원장례식장,"경상남도 함안군 칠원읍 용산2길 45-13 (용산리, 병원)",tel:055-587-4447,055-587-4447,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,5개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/1000000669/1563949781387.jpg,장유누가병원 장례식장,"경상남도 김해시 대청로104번길 80-1 (대청동,누가병원)",tel:055-332-4000,055-332-4000,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,33개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/1000000754/1554279197549.jpg,의령전문장례식장,경상남도 의령군 용덕면 의합대로 510 (정동리),tel:055-574-4040,055-574-4040,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,29개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/1000000842/1559105742979.jpg,하늘재전문장례식장,경상남도 김해시 진영읍 진산대로 92 (진영리),tel:055-343-8400,055-343-8400,,,,59개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1724140803300.jpg,에스엠(SM)상조온요양병원장례식장,"경상남도 사천시 사천읍 구암두문로 154-28 (구암리, 온요양병원)",tel:055-853-5557,055-853-5557,,,,16개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1000000943/1560314002338.jpg,갑을장유병원장례식장,경상남도 김해시 장유로 167-13 (부곡동),tel:055-314-5533,055-314-5533,,,,57개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002664/1720162545114.jpg,진주시민장례식장 (주)휴드림,"경상남도 진주시 문산읍 문산순환로 13 (소문리, 진주시민장례식장)",tel:055-762-4444,055-762-4444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,36개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002037/1560315979309.png,센텀장례식장,경상남도 진주시 진주대로941번길 8 (강남동),tel:055-795-2800,055-795-2800,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,40개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/1602897888847_7000002463_0.jpg,(주)한빛장례식장,경상남도 진주시 대신로 120(상평동),tel:055-756-0300,055-756-0300,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,63개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,
공설,https://15774129.go.kr/BCUser/facilitypic/7000000824/1554254499143.jpg,창선공익장례식장,경상남도 남해군 창선면 동부대로 2437-15 (동대리),tel:055-867-4141,055-867-4141,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,40개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/7000000583/1555312466743.jpg,새롬병원장례식장,경상남도 함안군 칠원읍 예곡1길 13 (예곡리),tel:055-586-6006,055-586-6006,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,75개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
사설,https://15774129.go.kr/BCUser/facilitypic/1597901031925_7000002414_0.jpg,고려병원장례식장,"경상남도 통영시 중앙로 310 (무전동, 통영고려병원)",tel:055-643-4444,055-643-4444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,60개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,
사설,https://15774129.go.kr/BCUser/facilitypic/1466391528318_7000001108_0.jpg,시민장례식장,경상남도 사천시 송포공단길 31시민장례식장 (송포동),tel:055-834-1051,055-834-1051,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,97개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/1000000343/1564368951895.jpg,문산장례식장,경상남도 진주시 문산읍 제곡길98번길 41 (삼곡리),tel:055-746-1024,055-746-1024,https://15774129.go.kr/img/portal/sub/mark4.png,,,108개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1000000754/1554279197549.jpg,의령전문장례식장,경상남도 의령군 용덕면 의합대로 510 (정동리),tel:055-574-4040,055-574-4040,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,29개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/1000000842/1559105742979.jpg,하늘재전문장례식장,경상남도 김해시 진영읍 진산대로 92 (진영리),tel:055-343-8400,055-343-8400,,,,59개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1000000680/1554336940955.jpg,정다운병원장례식장,경상남도 창원시 마산회원구 봉양로 160 (봉암동),tel:055-244-4444,055-244-4444,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,4개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1000000079/1474958128797.jpg,고성장례식장화라주식회사,경상남도 고성군 고성읍 상정대로 390 (교사리),tel:055-672-5000,055-672-5000,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,,12개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1714373749403.jpg,한일병원장례식장,"경상남도 진주시 범골로 17, 1층 ( 춤무공동 ,한일병원지하) (충무공동)",tel:055-756-9009,055-756-9009,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,14개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/1000000435/1556080118914.jpg,세명병원장례식장,경상남도 창원시 진해구 용원서로 42지하1층 (용원동),tel:055-543-4064,055-543-4064,https://15774129.go.kr/img/portal/sub/mark4.png,,,1개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1586852429113_1000000717_0.jpg,사천시농협장례식장,경상남도 사천시 사천읍 구암두문로 146-12 (구암리),tel:055-852-0004,055-852-0004,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,0개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/1000000757/1560316727540.jpg,진주장례식장,경상남도 진주시 남강로 1721 (초전동),tel:055-759-4141,055-759-4141,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,9개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1000000869/1554955770332.jpg,김해한솔병원장례식장,"경상남도 김해시 김해대로 2379 (부원동, 김해한솔재활요양병원)",tel:055-321-6624,055-321-6624,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,3개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1000000222/1554945892915.jpg,경남도립노인전문병원장례식장,경상남도 통영시 도산면 남해안대로 1818 (도선리),tel:055-640-1919,055-640-1919,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,174개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001134/1554945620890.jpg,사천중앙요양병원장례식장,"경상남도 사천시 사천읍 옥산로 127 (선인리, 사천중앙병원)",tel:055-851-5444,055-851-5444,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,96개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002120/1555984068801.jpg,진영병원 장례식장,"경상남도 김해시 진영읍 김해대로334번길 9,지하1층 (진영리, 진영삼성병원)",tel:055-345-1444,055-345-1444,https://15774129.go.kr/img/portal/sub/mark4.png,,,66개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000000145/1560316093455.png,유한회사 진주중앙장례식장,경상남도 진주시 촉석로 178 (중안동),tel:055-745-8000,055-745-8000,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,7개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/1477039847069_7000001681_0.jpg,밀양농협장례식장,경상남도 밀양시 북성로7길 66 (내일동),tel:055-355-8525,055-355-8525,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,,86개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1000000809/1554341477189.png,통영서울병원장례식장,경상남도 통영시 광도면 남해안대로 857 (죽림리),tel:055-644-9959,055-644-9959,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,96개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1473658386251_1000000082_0.JPG,고전장례식장,"경상남도 하동군 고전면 하동읍성로 341 (범아리, 고전면복지회관)",tel:055-8806-6197,055-8806-6197,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,79개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1000000810/1554338985055.png,통영전문장례식장,경상남도 통영시 장대길 142 (정량동),tel:055-645-1233,055-645-1233,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,124개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001554/1476430418175.jpg,녹십자요양병원장례식장,경상남도 김해시 호계로 416 녹십자요양병원 (부원동),tel:055-338-3501,055-338-3501,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,96개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
사설,https://15774129.go.kr/BCUser/facilitypic/7000000935/1554863791717.png,진영전문장례식장,경상남도 김해시 진영읍 서부로 47 (설창리),tel:055-345-9444,055-345-9444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,2개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/1568681050645_7000001428_0.jpg,의령사랑병원장례식장,경상남도 의령군 의령읍 의합대로 105-8 (무전리),tel:055-572-3900,055-572-3900,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,76개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/7000001864/1536989585934.jpg,행복한병원장례식장,경상남도 밀양시 하남읍 수산중앙로 56-2 (수산리),tel:054-391-0062,054-391-0062,https://15774129.go.kr/img/portal/sub/mark1.png,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000000179/1554864054725.png,부성장례식장,경상남도 의령군 유곡면 의합대로 1648 (세간리),tel:055-573-4500,055-573-4500,https://15774129.go.kr/img/portal/sub/mark4.png,,,111개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1000000078/1476434122054.jpg,고성성심병원장례식장,경상남도 고성군 회화면 남해안대로 3963-21 (삼덕리),tel:055-673-8780,055-673-8780,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,36개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
사설,https://15774129.go.kr/BCUser/facilitypic/1000000809/1554341477189.png,통영서울병원장례식장,경상남도 통영시 광도면 남해안대로 857 (죽림리),tel:055-644-9959,055-644-9959,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,96개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1473658386251_1000000082_0.JPG,고전장례식장,"경상남도 하동군 고전면 하동읍성로 341 (범아리, 고전면복지회관)",tel:055-8806-6197,055-8806-6197,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,79개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1000000810/1554338985055.png,통영전문장례식장,경상남도 통영시 장대길 142 (정량동),tel:055-645-1233,055-645-1233,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,124개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001554/1476430418175.jpg,녹십자요양병원장례식장,경상남도 김해시 호계로 416 녹십자요양병원 (부원동),tel:055-338-3501,055-338-3501,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,96개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
사설,https://15774129.go.kr/BCUser/facilitypic/7000000935/1554863791717.png,진영전문장례식장,경상남도 김해시 진영읍 서부로 47 (설창리),tel:055-345-9444,055-345-9444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,2개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/1568681050645_7000001428_0.jpg,의령사랑병원장례식장,경상남도 의령군 의령읍 의합대로 105-8 (무전리),tel:055-572-3900,055-572-3900,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,76개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/7000001864/1536989585934.jpg,행복한병원장례식장,경상남도 밀양시 하남읍 수산중앙로 56-2 (수산리),tel:054-391-0062,054-391-0062,https://15774129.go.kr/img/portal/sub/mark1.png,,,194개월전 업데이트,,
