시설종류,순번,장례식장명,항목,품종,품명,세부내용,금액
장례식장,78924,한강성심병원장례식장,기타,기타류,비누,1개,2000
장례식장,78925,한강성심병원장례식장,기타,기타류,슬리퍼,1봉,6000
장례식장,78926,한강성심병원장례식장,기타,기타류,이쑤시개,1통,1500
장례식장,78927,한강성심병원장례식장,기타,기타류,숟가락,1봉,10000
장례식장,78928,한강성심병원장례식장,기타,기타류,행주,1개,3000
장례식장,78929,한강성심병원장례식장,기타,기타류,물티슈,1개,5000
장례식장,78930,한강성심병원장례식장,기타,기타류,수세미,1개,2000
장례식장,78931,한강성심병원장례식장,기타,기타류,국자,1개,10000
장례식장,78932,한강성심병원장례식장,기타,기타류,소국자,1개,2000
장례식장,78933,한강성심병원장례식장,기타,기타류,카누(아메리카노),1박스,10000
장례식장,78934,한강성심병원장례식장,기타,기타류,고무장갑,1봉,3000
장례식장,78935,한강성심병원장례식장,기타,기타류,위생장갑,1통,2000
장례식장,78936,한강성심병원장례식장,기타,기타류,사인펜,1박스,12000
장례식장,78937,한강성심병원장례식장,기타,기타류,칫솔,1개,1000
장례식장,78938,한강성심병원장례식장,기타,기타류,자물쇠,1개,5000
장례식장,78939,한강성심병원장례식장,기타,기타류,볼펜,1개,1000
장례식장,78940,한강성심병원장례식장,기타,기타류,주방칼,1개,15000
장례식장,78941,한강성심병원장례식장,기타,기타류,쓰레기봉투,1봉,6000
장례식장,78942,한강성심병원장례식장,기타,기타류,재활용봉투,1봉,600
장례식장,78943,한강성심병원장례식장,기타,기타류,곽티슈,1묶음,10000
장례식장,78944,한강성심병원장례식장,기타,기타류,담요세트,1개,17000
장례식장,78945,한강성심병원장례식장,기타,기타류,화투,1통,3000
장례식장,78946,한강성심병원장례식장,기타,기타류,놀이방석,1봉,10000
장례식장,78947,한강성심병원장례식장,기타,기타류,컵라면,1박스,30000
장례식장,78948,한강성심병원장례식장,기타,기타류,무지봉투,1봉,2000
장례식장,78949,한강성심병원장례식장,기타,기타류,카드,1통,10000
장례식장,78950,한강성심병원장례식장,기타,기타류,접시(小),1봉,5000
장례식장,78951,한강성심병원장례식장,기타,기타류,면도기,1개,1000
장례식장,78952,한강성심병원장례식장,기타,기타류,믹스넛,1봉,25000
장례식장,78953,한강성심병원장례식장,기타,기타류,트리오,1통,3000
장례식장,78954,한강성심병원장례식장,기타,기타류,과도,1개,5000
장례식장,78955,한강성심병원장례식장,기타,기타류,가위,1개,5000
장례식장,78956,한강성심병원장례식장,기타,기타류,접시(大),1봉,8000
장례식장,78957,한강성심병원장례식장,기타,기타류,밥공기,1봉,6500
장례식장,78958,한강성심병원장례식장,기타,기타류,접시(中),1봉,7000
장례식장,78959,한강성심병원장례식장,기타,기타류,젓가락,1봉,10000
장례식장,78960,한강성심병원장례식장,기타,기타류,집게,1개,5000
장례식장,78961,한강성심병원장례식장,기타,기타류,종이컵,1봉,1800
장례식장,78962,한강성심병원장례식장,기타,기타류,둥글레차,1박스,5000
장례식장,78963,한강성심병원장례식장,기타,기타류,군채,1봉,27000
장례식장,78964,한강성심병원장례식장,기타,기타류,소주컵,1봉,1300
장례식장,78965,한강성심병원장례식장,기타,기타류,양말,1켠레,3000
장례식장,78966,한강성심병원장례식장,기타,기타류,커피믹스,1박스,18000
장례식장,78967,한강성심병원장례식장,기타,기타류,부의봉투,1봉,5000
장례식장,78968,한강성심병원장례식장,기타,기타류,도마,1개,10000
장례식장,78969,한강성심병원장례식장,기타,기타류,부의노트,1개,2000
장례식장,78970,한강성심병원장례식장,기타,기타류,운구장갑,1묶음,10000
장례식장,78971,한강성심병원장례식장,기타,기타류,주걱,1개,5000
장례식장,78972,한강성심병원장례식장,기타,기타류,식탁보,1봉,12000
장례식장,78973,한강성심병원장례식장,기타,기타류,치약,1개,1500
장례식장,78974,한강성심병원장례식장,기타,기타류,수건,1봉,2000
장례식장,78975,한강성심병원장례식장,관,오동나무,1.0오동관大,집성판 510*375*1950*30,400000
장례식장,78976,한강성심병원장례식장,관,오동나무,1.0오동관,집성판 480*350*1850*30,300000
장례식장,78977,한강성심병원장례식장,관,오동나무,1.5오동관,집성판 510*390*1950*45,400000
장례식장,78978,한강성심병원장례식장,관,오동나무,1.5오동관大,집성판 540*420*1950*45,440000
장례식장,78979,한강성심병원장례식장,수의,면,한강100호,면+혼용사(기계직),300000
장례식장,78980,한강성심병원장례식장,수의,면,한강200호,면+혼용사(기계직),500000
장례식장,78981,한강성심병원장례식장,수의,대마,한강500호,대마100%자수(기계직),1500000
장례식장,78982,한강성심병원장례식장,수의,대마,한강600호,대마+인견(기계직),3000000
장례식장,78983,한강성심병원장례식장,수의,저마,한강300호,저마100%방적사(기계직),700000
장례식장,78984,한강성심병원장례식장,수의,저마,한강400호,저마100%자수(기계직),1000000
장례식장,78985,한강성심병원장례식장,입관용품,수시(수세)포,위생소독용품,위생소독용품,120000
장례식장,78986,한강성심병원장례식장,입관용품,수시(수세)포,칠성판,칠성판,30000
장례식장,78987,한강성심병원장례식장,입관용품,수시(수세)포,향균매트,매트,80000
장례식장,78988,한강성심병원장례식장,입관용품,수시(수세)포,수시용품,수시용품,50000
장례식장,78989,한강성심병원장례식장,입관용품,수시(수세)포,수세포,수세포,30000
장례식장,78990,한강성심병원장례식장,입관용품,수시(수세)포,적출물,적출물,100000
장례식장,78991,한강성심병원장례식장,입관용품,관포(보),관보,우단.종교별.사이즈별,50000
장례식장,78992,한강성심병원장례식장,입관용품,결관포(보),운구용결관바,1셋트,30000
장례식장,78993,한강성심병원장례식장,입관용품,칠성판/횡대,횡대1.5,집성판 290*660*44,150000
장례식장,78994,한강성심병원장례식장,입관용품,탈지면,탈지면,면솜,30000
장례식장,78995,한강성심병원장례식장,입관용품,보공,보공,향대팻밥.2단,20000
장례식장,78996,한강성심병원장례식장,입관용품,다라니경/기도문,다라니경/종교경,우단,5000
장례식장,78997,한강성심병원장례식장,입관용품,기타,알코올,에칠.1인,30000
장례식장,78998,한강성심병원장례식장,입관용품,기타,입관용품,1회,100000
장례식장,78999,한강성심병원장례식장,입관용품,기타,습신,베,10000
장례식장,79000,한강성심병원장례식장,입관용품,기타,염지,20장,30000
장례식장,79001,한강성심병원장례식장,상주용품,여상복,여상복백색,데드론사,15000
장례식장,79002,한강성심병원장례식장,상주용품,여상복,여상복검정,데드론사,15000
장례식장,79003,한강성심병원장례식장,상주용품,기타,완장,25수.25*20,1000
장례식장,79004,한강성심병원장례식장,상주용품,기타,행전,육수.단일크기,3000
장례식장,79005,한강성심병원장례식장,상주용품,기타,부의록,우단,10000
장례식장,79006,한강성심병원장례식장,상주용품,기타,액자리본,리본,10000
장례식장,79007,한강성심병원장례식장,상주용품,기타,두건,면+혼용사.25*15,2000
장례식장,79008,한강성심병원장례식장,기타용품,빈소용품,위패/명패,향나무,20000
장례식장,79009,한강성심병원장례식장,기타용품,빈소용품,향,3일간,20000
장례식장,79010,한강성심병원장례식장,기타용품,빈소용품,파라핀유,3개,10000
장례식장,79011,한강성심병원장례식장,기타용품,리본/근조기,고급액자리본,일반,10000
장례식장,79012,한결장례식장,시설임대료,염습실/입관실,염습실 사용료,,200000
장례식장,79013,한결장례식장,시설임대료,기타,102호,212 * m2   1일 24시간 기준,648000
장례식장,79014,한결장례식장,시설임대료,기타,101호,323 * m2   1일 24시간 기준,984000
장례식장,79015,한결장례식장,시설임대료,기타,103호,206 * m2   1일 24시간 기준,624000
장례식장,79016,한결장례식장,시설임대료,기타,영결식장 사용료,,70000
장례식장,79017,한결장례식장,시설임대료,기타,별실,67 * m2   1일 24시간 기준,264000
장례식장,79018,한결장례식장,안치실이용료,일반,안치료,1일 24시간 기준,84000
장례식장,79019,한결장례식장,청소/관리,청소비,청소 요금,1일 기준,20000
장례식장,79020,한결장례식장,청소/관리,폐기물,감염성 폐기물,,30000
장례식장,79021,한결장례식장,식사,밥류,쇠고기 국밥,1인분,4500
장례식장,79022,한결장례식장,식사,육류,삼겹수육,4kg (한돈 냉장 삽겹),154000
장례식장,79023,한결장례식장,염습/입관,일반,염습비,2명,300000
장례식장,79024,한결장례식장,수시/초염,기타,수습비용,60000원 / 300000원,60000
장례식장,79025,한결장례식장,기타,기타류,위생 안치 시트,,80000
장례식장,79026,한결장례식장,관,화장용,오동 1치 2단,화장용,250000
장례식장,79027,한결장례식장,관,오동나무,오동 1.5치,매장용,350000
장례식장,79028,한결장례식장,관,오동나무,오동 2.0치,매장용,450000
장례식장,79029,한결장례식장,관,오동나무,오동 2.0치,매장용,600000
장례식장,79030,한결장례식장,수의,대마,대마 수의,기계직 대마 100%,1400000
장례식장,79031,한결장례식장,수의,인견,인견,비스코스 인견 100%,350000
장례식장,79032,한결장례식장,수의,인견,인견 홀치기,인견 100%,550000
장례식장,79033,한결장례식장,수의,저마,저마 수의,기계직 저마 100%,900000
장례식장,79034,한결장례식장,수의,명주,본견 홀치기,실크 100%,1050000
장례식장,79035,한결장례식장,수의,삼베,삼베 수의 화장용,면 50% 폴리 50%,400000
장례식장,79036,한국병원장례식장,시설임대료,빈소/분향실,빈소 및 분향실 사용료,1시간당,35000
장례식장,79037,한국병원장례식장,시설임대료,염습실/입관실,염습실 사용료,1회,300000
장례식장,79038,한국병원장례식장,시설임대료,기타,시설임대료,모란실(155.4m2 / 55평),624000
장례식장,79039,한국병원장례식장,시설임대료,기타,1의전실,1일(24시간),400000
장례식장,79040,한국병원장례식장,시설임대료,기타,시설임대료,1호실(132.3m2 / 45평),528000
장례식장,79041,한국병원장례식장,시설임대료,기타,시설임대료,동백실(198.4m2 / 65평),720000
장례식장,79042,한국병원장례식장,시설임대료,기타,2의전실,1일(24시간),400000
장례식장,79043,한국병원장례식장,시설임대료,기타,시설임대료,3호실(96.6m2 / 30평),432000
장례식장,79044,한국병원장례식장,시설임대료,기타,시설임대료,2호실(132.3m2 / 45평),528000
장례식장,79045,한국병원장례식장,안치실이용료,일반,안치료,1일(24시간),75000
장례식장,79046,한국병원장례식장,안치실이용료,일반,안치실 사용료,1시간당,5000
장례식장,79047,한국병원장례식장,안치실이용료,기타,시설임대료,염습실 대여료,200000
장례식장,79048,한국병원장례식장,안치실이용료,기타,시설임대료,안치실,72000
장례식장,79049,한국병원장례식장,청소/관리,관리비,관리비,음식물쓰레기 처리비용,20000
장례식장,79050,한국병원장례식장,청소/관리,폐기물,감염성 폐기물,4Kg 이하,50000
장례식장,79051,한국병원장례식장,청소/관리,기타,위생처리비,회,100000
장례식장,79052,한국병원장례식장,주차비,주차비,주차비,시간당,1000
장례식장,79053,한국병원장례식장,영정사진,사진,영정사진,영정확대 및 액자,80000
장례식장,79054,한국병원장례식장,염습/입관,일반,염습료,회,300000
장례식장,79055,한국병원장례식장,염습/입관,기타,입관인건비,사고사 및 야간 입관,400000
장례식장,79056,한국병원장례식장,염습/입관,기타,자가입관,소아입관,150000
장례식장,79057,한국병원장례식장,수시/초염,일반,수시료,회,150000
장례식장,79058,한국병원장례식장,수시/초염,기타,자가입관,대렴,300000
장례식장,79059,한국병원장례식장,수시/초염,기타,소렴,,100000
장례식장,79060,한국병원장례식장,관,화장용,화장용 일반관,개,300000
장례식장,79061,한국병원장례식장,관,화장용,화장용 1.0 특 오동,1.0 오동나무중국,250000
장례식장,79062,한국병원장례식장,관,화장용,화장용 1.0 보통 오동,1.0 오동나무중국,200000
장례식장,79063,한국병원장례식장,관,화장용,화장용 0.6 특 오동,0.6 오동나무중국,160000
장례식장,79064,한국병원장례식장,관,화장용,화장용 0.6 보통 오동,0.6 오동나무중국,120000
장례식장,79065,한국병원장례식장,관,오동나무,매장용 1.5 보통 오동,1.5 오동나무중국,380000
장례식장,79066,한국병원장례식장,관,오동나무,매장용 1.5 오동2단,1.5 오동나무중국,550000
장례식장,79067,한국병원장례식장,관,오동나무,0.6,오동/중국,100000
장례식장,79068,한국병원장례식장,관,오동나무,1치,오동/중국,150000
장례식장,79069,한국병원장례식장,관,오동나무,매장용 1.5 특 오동,1.5 오동나무중국,430000
장례식장,79070,한국병원장례식장,관,오동나무,0.6大,오동중국,150000
장례식장,79071,한국병원장례식장,관,오동나무,1치반,오동/중국,250000
장례식장,79072,한국병원장례식장,관,향나무,매장용 향나무 1.5 2단,1.5 향나무중국,1450000
장례식장,79073,한국병원장례식장,관,소나무,매장용 솔송 1.5 2단,1.5 솔송중국,1000000
장례식장,79074,한국병원장례식장,수의,면,306호,폴+면/중국,200000
장례식장,79075,한국병원장례식장,수의,면,면마,면/중국,300000
장례식장,79076,한국병원장례식장,수의,면,칠품,화장용면100%중국,250000
장례식장,79077,한국병원장례식장,수의,면,육품,화장용면50%마50%중국,350000
장례식장,79078,한국병원장례식장,수의,면,화장용 수의(1호),벌,300000
장례식장,79079,한국병원장례식장,수의,대마,4호,벌,2000000
장례식장,79080,한국병원장례식장,수의,대마,삼품,매장용대마100%중국,950000
장례식장,79081,한국병원장례식장,수의,대마,이품,매장용대마100%중국,1200000
장례식장,79082,한국병원장례식장,수의,대마,일품,매장용대마100%중국,1650000
장례식장,79083,한국병원장례식장,수의,대마,진마,수직대마/중국,800000
장례식장,79084,한국병원장례식장,수의,인견,3호,벌,1500000
장례식장,79085,한국병원장례식장,수의,저마,2호,벌,700000
장례식장,79086,한국병원장례식장,수의,저마,구마,수직저마/중국,700000
장례식장,79087,한국병원장례식장,수의,저마,사품,매장용저마100%중국,730000
장례식장,79088,한국병원장례식장,수의,저마,오품,매장용저마100%중국,550000
장례식장,79089,한국병원장례식장,수의,기타,세포,24수/중국,500000
장례식장,79090,한국병원장례식장,수의,기타,301호,마포/중국,600000
장례식장,79091,한국병원장례식장,입관용품,수시(수세)포,수시포,,20000
장례식장,79092,한국병원장례식장,입관용품,수시(수세)포,수시비,,30000
장례식장,79093,한국병원장례식장,입관용품,수시(수세)포,수세복,,25000
장례식장,79094,한국병원장례식장,입관용품,수시(수세)포,수세포,,15000
장례식장,79095,한국병원장례식장,입관용품,수시(수세)포,수세포,개,50000
장례식장,79096,한국병원장례식장,입관용품,명정,명정,개,60000
장례식장,79097,한국병원장례식장,입관용품,명정,명정,,30000
장례식장,79098,한국병원장례식장,입관용품,명정,명정,,30000
장례식장,79099,한국병원장례식장,입관용품,관포(보),관보,,30000
장례식장,79100,한국병원장례식장,입관용품,관포(보),관보,,30000
장례식장,79101,한국병원장례식장,입관용품,관포(보),관보,개,90000
장례식장,79102,한국병원장례식장,입관용품,습신(꽃신),습신,벌,10000
장례식장,79103,한국병원장례식장,입관용품,습신(꽃신),습신,,5000
장례식장,79104,한국병원장례식장,입관용품,염포(보),염보,,100000
장례식장,79105,한국병원장례식장,입관용품,염포(보),멧베,,150000
장례식장,79106,한국병원장례식장,입관용품,염포(보),염포,,100000
장례식장,79107,한국병원장례식장,입관용품,염포(보),염보,개,90000
장례식장,79108,한국병원장례식장,입관용품,결관포(보),결관바,개,100000
장례식장,79109,한국병원장례식장,입관용품,결관포(보),결관바,,20000
장례식장,79110,한국병원장례식장,입관용품,칠성판/횡대,횡대,1.5 향나무,340000
장례식장,79111,한국병원장례식장,입관용품,칠성판/횡대,횡대,2.0 오동나무,120000
장례식장,79112,한국병원장례식장,입관용품,칠성판/횡대,횡대,1.5 홍송,230000
장례식장,79113,한국병원장례식장,입관용품,칠성판/횡대,횡대,1.5 오동나무,90000
장례식장,79114,한국병원장례식장,입관용품,칠성판/횡대,칠성판,,15000
장례식장,79115,한국병원장례식장,입관용품,칠성판/횡대,칠성판,개,30000
장례식장,79116,한국병원장례식장,입관용품,탈지면,탈지면,봉,7000
장례식장,79117,한국병원장례식장,입관용품,탈지면,탈지면,,2000
장례식장,79118,한국병원장례식장,입관용품,베게,사각베개,,1000
장례식장,79119,한국병원장례식장,입관용품,베게,베게,개,5000
장례식장,79120,한국병원장례식장,입관용품,안치대,안치대,,35000
장례식장,79121,한국병원장례식장,입관용품,운아/예단,운 아,,5000
장례식장,79122,한국병원장례식장,입관용품,운아/예단,예단,개,10000
장례식장,79123,한국병원장례식장,입관용품,혼백,혼백,개,10000
장례식장,79124,한국병원장례식장,입관용품,혼백,혼백,,3000
장례식장,79125,한국병원장례식장,입관용품,보공,보공,세트,30000
장례식장,79126,한국병원장례식장,입관용품,다라니경/기도문,다라니경,,15000
장례식장,79127,한국병원장례식장,입관용품,기타,수건,,2000
장례식장,79128,한국병원장례식장,입관용품,기타,알코올,,1500
장례식장,79129,한국병원장례식장,입관용품,기타,초석,,20000
장례식장,79130,한국병원장례식장,입관용품,기타,예식장갑,,10000
장례식장,79131,한국병원장례식장,입관용품,기타,예단,,3000
장례식장,79132,한국병원장례식장,입관용품,기타,비닐,,20000
장례식장,79133,한국병원장례식장,입관용품,기타,꽃신,,10000
장례식장,79134,한국병원장례식장,입관용품,기타,염습료,,200000
장례식장,79135,한국병원장례식장,입관용품,기타,관줄,,20000
장례식장,79136,한국병원장례식장,입관용품,기타,외올베,,20000
장례식장,79137,한국병원장례식장,입관용품,기타,입관재료set,,50000
장례식장,79138,한국병원장례식장,입관용품,기타,한지,,2000
장례식장,79139,한국병원장례식장,상주용품,여상복,여상복(흑색하이볼),,15000
장례식장,79140,한국병원장례식장,상주용품,여상복,여상복(백색하이볼),,15000
장례식장,79141,한국병원장례식장,상주용품,여상복,여상복(백색),,8000
장례식장,79142,한국병원장례식장,상주용품,여상복,여상복(검정색),,15000
장례식장,79143,한국병원장례식장,상주용품,두루마기,두루마기,,7000
장례식장,79144,한국병원장례식장,상주용품,굴건제복,굴건제복,,25000
장례식장,79145,한국병원장례식장,상주용품,기타,수질요질,,2000
장례식장,79146,한국병원장례식장,상주용품,기타,두건,,1000
장례식장,79147,한국병원장례식장,상주용품,기타,베중단,,15000
장례식장,79148,한국병원장례식장,상주용품,기타,짚신,,5000
장례식장,79149,한국병원장례식장,상주용품,기타,행전,,2000
장례식장,79150,한국병원장례식장,상주용품,기타,완장,,1000
장례식장,79151,한국병원장례식장,상주용품,기타,선두차장식,,50000
장례식장,79152,한국병원장례식장,상주용품,기타,초향set,,20000
장례식장,79153,한국병원장례식장,상주용품,기타,세면set,,50000
장례식장,79154,한국병원장례식장,상주용품,기타,부의록,,10000
장례식장,79155,한국병원장례식장,상주용품,기타,특수용역비,,50000
장례식장,79156,한국병원장례식장,상주용품,기타,장갑10개,,10000
장례식장,79157,한국병원장례식장,상주용품,기타,타월,,30000
장례식장,79158,한국병원장례식장,상주용품,기타,지방함,,20000
장례식장,79159,한국병원장례식장,상주용품,기타,완장,,1000
장례식장,79160,한국병원장례식장,상주용품,기타,상장지팡이,,1000
장례식장,79161,한국병원장례식장,기타용품,빈소용품,영정조화,,30000
장례식장,79162,한국병원장례식장,기타용품,빈소용품,예식초,,2000
장례식장,79163,한국병원장례식장,기타용품,빈소용품,근조초,,10000
장례식장,79164,한국병원장례식장,기타용품,빈소용품,위패/명패,,20000
장례식장,79165,한국병원장례식장,기타용품,빈소용품,향,,7000
장례식장,79166,한국병원장례식장,기타용품,빈소용품,분향초,,2500
장례식장,79167,한국병원장례식장,기타용품,빈소용품,교의,,20000
장례식장,79168,한국병원장례식장,기타용품,차량용품,차량띠,,25000
장례식장,79169,한국병원장례식장,기타용품,리본/근조기,상주리본,,5000
장례식장,79170,한국병원장례식장,기타용품,리본/근조기,사진리본,,5000
장례식장,79171,한국병원장례식장,기타용품,일반용품,방명록,,10000
장례식장,79172,한국병원장례식장,기타용품,기타,축문,,1000
장례식장,79173,한국보훈복지의료공단중앙보훈병원,시설임대료,빈소+접객실,3층 1호,175.70㎡(53평)/1일(24시간) 사용,780000
장례식장,79174,한국보훈복지의료공단중앙보훈병원,시설임대료,빈소+접객실,3층 5호,175.70㎡(53평)/1일(24시간) 사용,780000
장례식장,79175,한국보훈복지의료공단중앙보훈병원,시설임대료,빈소+접객실,2층 5호,175.70㎡(53평)/1일(24시간) 사용,780000
장례식장,79176,한국보훈복지의료공단중앙보훈병원,시설임대료,빈소+접객실,2층 3호,175.70㎡(53평)/1일(24시간) 사용,780000
장례식장,79177,한국보훈복지의료공단중앙보훈병원,시설임대료,빈소+접객실,2층 6호,175.70㎡(53평)/1일(24시간) 사용,780000
장례식장,79178,한국보훈복지의료공단중앙보훈병원,시설임대료,빈소+접객실,2층 8호,157.75㎡(48평)/1일(24시간) 사용,701520
장례식장,79179,한국보훈복지의료공단중앙보훈병원,시설임대료,빈소+접객실,2층 7호,170.58㎡(52평)/1일(24시간) 사용,759120
장례식장,79180,한국보훈복지의료공단중앙보훈병원,시설임대료,빈소+접객실,2층 2호,141.78㎡(43평)/1일(24시간) 사용,630480
장례식장,79181,한국보훈복지의료공단중앙보훈병원,시설임대료,빈소+접객실,2층 1호,152.33㎡(46평)/1일(24시간) 사용,674880
장례식장,79182,한국보훈복지의료공단중앙보훈병원,시설임대료,빈소+접객실,3층 2호,175.70㎡(53평)/1일(24시간) 사용,780000
장례식장,79183,한국보훈복지의료공단중앙보훈병원,시설임대료,빈소+접객실,3층 6호,223.93㎡(68평)/1일(24시간) 사용,994560
장례식장,79184,한국보훈복지의료공단중앙보훈병원,시설임대료,빈소+접객실,3층 7호,179.87㎡(55평)/1일(24시간) 사용,799200
장례식장,79185,한국보훈복지의료공단중앙보훈병원,시설임대료,빈소+접객실,3층 3호,175.70㎡(53평)/1일(24시간) 사용,780000
장례식장,79186,한국보훈복지의료공단중앙보훈병원,시설임대료,염습실/입관실,야간 염습료(자체),1회(18:00 이후),270000
장례식장,79187,한국보훈복지의료공단중앙보훈병원,시설임대료,염습실/입관실,주간 염습료(장례식장),1회(09:00~16:00),300000
장례식장,79188,한국보훈복지의료공단중앙보훈병원,시설임대료,염습실/입관실,주간 염습료(자체),1회(09:00~16:00),200000
장례식장,79189,한국보훈복지의료공단중앙보훈병원,시설임대료,염습실/입관실,야간 염습료(장례식장),1회(18:00 이후),370000
장례식장,79190,한국보훈복지의료공단중앙보훈병원,시설임대료,기타,영결식장,1회 사용,55000
장례식장,79191,한국보훈복지의료공단중앙보훈병원,안치실이용료,일반,안치료,1일(24시간) 사용,60000
장례식장,79192,한국보훈복지의료공단중앙보훈병원,식사,밥류,밥(흰밥),30인분 / 6 kg,30000
장례식장,79193,한국보훈복지의료공단중앙보훈병원,식사,국/찌개,국(육개장),30인분 / 8 kg,93000
장례식장,79194,한국보훈복지의료공단중앙보훈병원,식사,국/찌개,국(북어해장국),30인분 / 8 kg,90000
장례식장,79195,한국보훈복지의료공단중앙보훈병원,식사,반찬류,해파리냉채,3 kg,51000
장례식장,79196,한국보훈복지의료공단중앙보훈병원,식사,반찬류,견과류 멸치볶음,2 kg,61000
장례식장,79197,한국보훈복지의료공단중앙보훈병원,식사,반찬류,코다리조림,3 kg,67000
장례식장,79198,한국보훈복지의료공단중앙보훈병원,식사,반찬류,김치,4 kg,30000
장례식장,79199,한국보훈복지의료공단중앙보훈병원,식사,반찬류,가오리무침,3 kg,88000
장례식장,79200,한국보훈복지의료공단중앙보훈병원,식사,전류,삼색모듬전,3 kg,60000
장례식장,79201,한국보훈복지의료공단중앙보훈병원,식사,육류,편육,3 kg,62000
장례식장,79202,한국보훈복지의료공단중앙보훈병원,식사,안주류,믹스넛츠,1 kg (1봉),16000
장례식장,79203,한국보훈복지의료공단중앙보훈병원,식사,안주류,호두,500 g (1봉),17000
장례식장,79204,한국보훈복지의료공단중앙보훈병원,식사,안주류,김고소아,600 g (1봉),10000
장례식장,79205,한국보훈복지의료공단중앙보훈병원,식사,안주류,오징어진미,400 g  (1봉),19000
장례식장,79206,한국보훈복지의료공단중앙보훈병원,식사,떡류,절편,5 kg,31000
장례식장,79207,한국보훈복지의료공단중앙보훈병원,식사,떡류,약식,5 kg,55000
장례식장,79208,한국보훈복지의료공단중앙보훈병원,식사,떡류,꿀떡,5 kg,38000
장례식장,79209,한국보훈복지의료공단중앙보훈병원,식사,기타,새우젓,1 kg,13000
장례식장,79210,한국보훈복지의료공단중앙보훈병원,제단,제단장식,예우2호,(제단 꽃 장식),580000
장례식장,79211,한국보훈복지의료공단중앙보훈병원,제단,제단장식,예우6호,(제단 꽃 장식),1110000
장례식장,79212,한국보훈복지의료공단중앙보훈병원,제단,제단장식,예우9호,(제단 꽃 장식),2000000
장례식장,79213,한국보훈복지의료공단중앙보훈병원,제단,제단장식,예우8호,(제단 꽃 장식),1650000
장례식장,79214,한국보훈복지의료공단중앙보훈병원,제단,제단장식,예우1호,(제단 꽃 장식),380000
장례식장,79215,한국보훈복지의료공단중앙보훈병원,제단,제단장식,예우3호,(제단 꽃 장식),730000
장례식장,79216,한국보훈복지의료공단중앙보훈병원,제단,제단장식,예우4호,(제단 꽃 장식),870000
장례식장,79217,한국보훈복지의료공단중앙보훈병원,제단,제단장식,예우5호,(제단 꽃 장식),1000000
장례식장,79218,한국보훈복지의료공단중앙보훈병원,제단,제단장식,예우7호,(제단 꽃 장식),1350000
장례식장,79219,한국보훈복지의료공단중앙보훈병원,제단,기타,꽃관장식,(입관 시 관에 꽃 장식),350000
장례식장,79220,한국보훈복지의료공단중앙보훈병원,제단,기타,제단 바구니,(꽃 바구니),50000
장례식장,79221,한국보훈복지의료공단중앙보훈병원,제단,기타,국화30송이,1송이 1천원,30000
장례식장,79222,한국보훈복지의료공단중앙보훈병원,제단,기타,리무진 장식 Ⅰ,(차량 꽃 장식),300000
장례식장,79223,한국보훈복지의료공단중앙보훈병원,제단,기타,리무진 장식 Ⅱ,(차량 꽃 장식),720000
장례식장,79224,한국보훈복지의료공단중앙보훈병원,영정사진,사진,칼라/흑백(액자포함) 소,8x10(inch) A4 size,62000
장례식장,79225,한국보훈복지의료공단중앙보훈병원,영정사진,사진,칼라/흑백(액자포함) 대,11x14(inch) A3 size,80000
장례식장,79226,한국보훈복지의료공단중앙보훈병원,영정사진,액자,액자,소,12000
장례식장,79227,한국보훈복지의료공단중앙보훈병원,영정사진,액자,액자,대,18000
장례식장,79228,한국보훈복지의료공단중앙보훈병원,영정사진,기타,증명사진,3x4 / 5x6,20000
장례식장,79229,한국보훈복지의료공단중앙보훈병원,제사음식,일반,제사상(고급):성복발인평토위령제,set,260000
장례식장,79230,한국보훈복지의료공단중앙보훈병원,제사음식,일반,제사상(일반):성복발인평토위령제,set,180000
장례식장,79231,한국보훈복지의료공단중앙보훈병원,제사음식,기타,상식(고인진지상),set,30000
장례식장,79232,한국보훈복지의료공단중앙보훈병원,제사음식,기타,초배상(제물),set,120000
장례식장,79233,한국보훈복지의료공단중앙보훈병원,음료,콜라,코카콜라,1캔/185ml,700
장례식장,79234,한국보훈복지의료공단중앙보훈병원,음료,사이다,칠성사이다,1캔/190ml,700
장례식장,79235,한국보훈복지의료공단중앙보훈병원,음료,커피,조지아,1캔/175ml,700
장례식장,79236,한국보훈복지의료공단중앙보훈병원,음료,생수,생수(정수기),1통/ 18.9L,6500
장례식장,79237,한국보훈복지의료공단중앙보훈병원,음료,생수,생수,1병/ 500ml,600
장례식장,79238,한국보훈복지의료공단중앙보훈병원,음료,기타,알로에,1캔/ 180ml,800
장례식장,79239,한국보훈복지의료공단중앙보훈병원,음료,기타,포카리스웨트,1캔/ 245ml,1000
장례식장,79240,한국보훈복지의료공단중앙보훈병원,음료,기타,헛개수,1병/ 340ml,1300
장례식장,79241,한국보훈복지의료공단중앙보훈병원,음료,기타,비타500,1병/ 100ml,600
장례식장,79242,한국보훈복지의료공단중앙보훈병원,음료,기타,컨디션(CJ),1병/ 100ml,4000
장례식장,79243,한국보훈복지의료공단중앙보훈병원,음료,기타,홍삼진,1병/ 100ml,1000
장례식장,79244,한국보훈복지의료공단중앙보훈병원,음료,기타,식혜,1캔/ 238ml,800
장례식장,79245,한국보훈복지의료공단중앙보훈병원,음료,기타,오렌지쥬스,1병/ 180ml,800
장례식장,79246,한국보훈복지의료공단중앙보훈병원,음료,기타,옥수수수염차,1병/ 340ml,800
