fac_type,fac_thumb src,fac_tit,fac_addr,fac_tel href,fac_tel,convenient src,convenient src (2),convenient src (3),fac_update,convenient src (4),convenient src (5)
공설,https://15774129.go.kr/BCUser/facilitypic/3000000015/1762478126935.jpg,구미시공설숭조당 제2관,경상북도 구미시 옥성면 선상동로 419-1 (초곡리),tel:054-481-0572,054-481-0572,,,,3개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001415/1707873162137.PNG,대원사추모공원 봉안당,"경상북도 경주시 양남면 명주길 864-5 (효동리, 대원사)",tel:054-743-1944,054-743-1944,,,,3개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1577710343951_7000002084_0.png,용주사 봉안당,경상북도 경주시 서면 하늘마루길 328 (도리),tel:054-753-5678,054-753-5678,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,85개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002116/1707873781678.PNG,예수사랑제일교회,"인천광역시 강화군 하점면 창후로 90-35 (창후리, 예수사랑제일교회)",tel:02-6722-2500,02-6722-2500,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,87개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002577/1711346398063.PNG,연화원 봉안당,제주특별자치도 제주시 1100로 2528-111 (노형동),tel:064-746-0070,064-746-0070,,,,0개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1639977326484.jpg,화성함백산추모공원(별빛쉼터),경기도 화성시 매송면 서해로 2448-32 (숙곡리),tel:031-240-9200,031-240-9200,https://15774129.go.kr/img/portal/sub/mark4.png,,,38개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/3000000170/1465797635597.jpg,효심추모관,경상남도 밀양시 삼랑진읍 삼랑진로 605 (미전리),tel:02-1644-1103,02-1644-1103,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,115개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
사설,https://15774129.go.kr/BCUser/facilitypic/3000000156/1465882980721.jpg,재단법인 통일로추모공원,"경기도 파주시 조리읍 명봉산로114번길 84 (장곡리, 통일로추모공원)",tel:031-943-3501,031-943-3501,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,9개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000090/1504253047447.jpg,부산영락공원 봉안당,부산광역시 금정구 금정도서관로 108 (두구동),tel:051-790-5000,051-790-5000,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,99개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/1720411499003.jpg,창원공원묘원 봉안시설,경상남도 창원시 마산합포구 진동면 공원묘원로 134 (인곡리),tel:055-271-1700,055-271-1700,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,17개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1481699936680_7000001762_0.JPG,천등산 봉안영묘전,충청북도 충주시 산척면 천등박달로 771 (송강리),tel:043-853-4741,043-853-4741,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,109개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1326335282089_7000000229_0.jpg,생극납골공원,충청북도 음성군 생극면 일생로 497-27 (관성리),tel:080-231-4444,080-231-4444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,25개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/7000001998/1707874504686.PNG,성모암영락원,전라북도 김제시 만경읍 화포3길 54-9 (화포리),tel:063-544-0869,063-544-0869,https://15774129.go.kr/img/portal/sub/mark4.png,,,87개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1470363477955_7000001582_0.jpg,(재)용인공원(봉안담·묘),"경기도 용인시 처인구 모현면 새래로 158-33 (초부리, 용인공원묘지)",tel:031-334-3484,031-334-3484,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,67개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1440717893792_7000001095_0.jpg,만인산 만인사 봉안당,"충청남도 금산군 복수면 다복로 525-35 (용진리, 만인사)",tel:041-751-3755,041-751-3755,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,1개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,
사설,https://15774129.go.kr/BCUser/facilitypic/7000000779/1711345497712.PNG,강화파라다이스 강화지점,인천광역시 강화군 송해면 강화대로 879-16 (하도리),tel:1599-9442,1599-9442,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,155개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001891/1707874127804.PNG,재단법인청림공원(봉안탑),"경기도 남양주시 진건읍 사릉로156번길 295 (송능리, 봉인사)",tel:031-527-5678,031-527-5678,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,99개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/1639977326484.jpg,화성함백산추모공원(별빛쉼터),경기도 화성시 매송면 서해로 2448-32 (숙곡리),tel:031-240-9200,031-240-9200,https://15774129.go.kr/img/portal/sub/mark4.png,,,38개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1465353311881_7000000846_0.jpg,해인사미타원,경기도 고양시 덕양구 대양로 84-80 (대자동),tel:031-963-7588,031-963-7588,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,47개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002032/1724810638213.PNG,약천추모공원,경기도 평택시 도일로 164-118 (도일동),tel:031-1811-8093,031-1811-8093,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,52개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/3000000022/1707874205804.PNG,금오영당,경상남도 하동군 진교면 달구지길 95-5 (술상리),tel:055-883-9508,055-883-9508,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,161개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000105/1564532470955.png,오산시립쉼터공원,경기도 오산시 가장산업동로 69-21 (가장동),tel:031-378-9681,031-378-9681,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,9개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1518511202326_3000000197_0.jpg,관음사추모관,전라남도 담양군 담양읍 깊은실길 35 (학동리),tel:061-383-6697,061-383-6697,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,95개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000021/1707875059149.PNG,금산군공설봉안당,충청남도 금산군 복수면 복수로 1015-71 (신대리),tel:041-750-2482,041-750-2482,,,,184개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1623220011522.jpg,대전추모공원 영락원,대전광역시 서구 상보안윗길 160 (괴곡동),tel:042-602-2500,042-602-2500,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,64개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
공설,https://15774129.go.kr/BCUser/facilitypic/1346833912142_7000000631_0.jpg,정선하늘원,"강원특별자치도 정선군 여량면 서동로 3867-26 (남곡리, 정선하늘공원)",tel:033-560-3437,033-560-3437,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,161개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001831/1707875327275.PNG,무지개추모공원 봉안당(다래원),충청북도 음성군 생극면 오신로445번길 77 (신양리),tel:043-883-4449,043-883-4449,,,,106개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/3000000209/1707875396503.PNG,대한불교조계종 해운봉안당,대전광역시 유성구 북유성대로 487번길 130 (안산동),tel:042-822-2377,042-822-2377,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,111개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001638/1707874837667.PNG,전주추모관,전라북도 전주시 완산구 콩쥐팥쥐로 1705-152 (효자동3가),tel:063-221-7185,063-221-7185,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,94개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1350956869584_3000000165_0.JPG,홍천군공설묘원 봉안당,강원특별자치도 홍천군 홍천읍 느리울길 141-22 (하오안리),tel:033-430-2106,033-430-2106,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1599706667545_7000000811_0.png,벽제중앙추모공원,경기도 고양시 덕양구 통일로414번길 196 (대자동),tel:031-964-7799,031-964-7799,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,,2개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000132/1465785216785.jpg,제천시영원한쉼터봉안당,충청북도 제천시 송학면 포전리 373번지 외,tel:043-644-6613,043-644-6613,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,115개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/1346131631702_3000000136_0.JPG,진천군 추모의집,"충청북도 진천군 진천읍 백곡로 1465-34 (장관리, 진천군공설묘지)",tel:043-539-3868,043-539-3868,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,96개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000075/1564533276755.jpg,안동하늘공원,"경상북도 안동시 임하면 고곡길 327 (고곡리, 안동하늘공원)",tel:054-823-1090,054-823-1090,https://15774129.go.kr/img/portal/sub/mark4.png,,,184개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1465447837339_7000000969_0.jpg,천안노블랜드하늘공원 봉안당,충청남도 천안시 서북구 입장면 시장리2길 77 (시장리),tel:041-587-2100,041-587-2100,,,,116개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000000971/1466151280731.jpg,연화추모공원,경기도 고양시 덕양구 성령길 2-1 (대자동),tel:031-963-1141,031-963-1141,,,,44개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1331258839498_7000000527_0.jpg,재단법인청림공원(봉안당),"경기도 남양주시 진건읍 사릉로156번길 295 (송능리, 봉인사)",tel:031-527-5678,031-527-5678,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,38개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/1464166982296_3000000217_0.JPG,여주추모공원 봉안담,경기도 여주시 가남읍 여주남로 769 (본두리),tel:031-880-4061,031-880-4061,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,84개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001297/1707874923625.PNG,가톨릭군위묘원 성모의정원,대구광역시 군위군 군위읍 용대2길 258 (용대리),tel:053-250-3000,053-250-3000,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,,1개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000007/1707875112090.PNG,강남구추모의집,충청북도 음성군 금왕읍 덕금로 936-61 (용계리),tel:043-881-4700,043-881-4700,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,162개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1465455740347_7000001280_0.jpg,(재)자하연팔당(봉안),경기도 양평군 양서면 목왕로688번길 71 (목왕리),tel:031-772-7102,031-772-7102,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,35개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002528/1707976181662.PNG,용산성당 베다니아의집,"서울특별시 용산구 효창원로15길 37 (산천동, 용산천주교회)",tel:02-719-3301,02-719-3301,https://15774129.go.kr/img/portal/sub/mark4.png,,,3개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/7000002952/1764048152756.jpg,영광군 공설추모공원 봉안당,전라남도 영광군 군남면 광암로 174,tel:061-351-9870,061-351-9870,,,,0개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002388/1707875497468.PNG,갑곶순교성지 천국의 문,"인천광역시 강화군 강화읍 해안동로1366번길 35 (갑곳리, 갑곶순교성지)",tel:032-933-1525,032-933-1525,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,1개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000232/1707875812366.PNG,함안군공설봉안당,"경상남도 함안군 군북면 하림2길 181-78 (하림리, 마애사)",tel:055-585-5114,055-585-5114,https://15774129.go.kr/img/portal/sub/mark4.png,,,62개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/3000000228/1707876028779.PNG,재단법인북한강공원,"경기도 남양주시 화도읍 모꼬지로17번길 202 (구암리, 북한강공원)",tel:031-592-0081,031-592-0081,https://15774129.go.kr/img/portal/sub/mark4.png,,,111개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000222/1467353118274.jpg,사천시누리원(봉안시설),"경상남도 사천시 해안관광로 208-66 (송포동, 사천공설화장장)",tel:055-831-4590,055-831-4590,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1599817022705_7000001491_0.jpg,천주교 광주교구 담양공원묘원,전라남도 담양군 월산면 월광로 512 (광암리),tel:062-227-7124,062-227-7124,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000013/1466145497009.jpg,광명메모리얼파크,경기도 광명시 자경로 153 (일직동),tel:02-2610-7380,02-2610-7380,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,25개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1346737425297_7000000591_0.jpg,창원시립상복공원 제1봉안당,"경상남도 창원시 성산구 공단로474번길 160 (상복동, 창원시립상복공원)",tel:055-712-0925,055-712-0925,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,51개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/3000000212/1707875887501.PNG,불광사 추모관,대구광역시 남구 명덕로32길 40 (대명동),tel:053-656-6766,053-656-6766,,,,3개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1465372321902_7000000690_0.jpg,공주나래원 봉안당,"충청남도 공주시 이인면 삼배실길 70 (운암리, 나래원)",tel:041-840-8980,041-840-8980,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,48개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/1464152280684_3000000177_0.jpg,용인평온의숲(평온마루 봉안당),"경기도 용인시 처인구 이동면 평온의숲로 77 (어비리, 용인평온의숲)",tel:031-329-5900,031-329-5900,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,115개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001379/1707876275205.PNG,대한불교조계종 대관음사 봉안당,"대구광역시 남구 중앙대로 126, 한국불교대학 대관음사 (봉덕동)",tel:053-474-8228,053-474-8228,,,,29개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000056/1564535697110.jpg,삼척시추모공원 봉안당,"강원특별자치도 삼척시 강원남부로 4541 (등봉동, 삼척시공원묘지)",tel:033-574-7912,033-574-7912,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,45개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1346044406627_3000000059_0.JPG,서대문구추모의집,충청북도 음성군 금왕읍 덕금로 936-61 (용계리),tel:043-881-4700,043-881-4700,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,162개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/7000001680/1707875713010.PNG,삼광사추모공원 봉안당,"경상북도 성주군 월항면 지산로 208 (지방리, 삼광사)",tel:054-971-5669,054-971-5669,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,,111개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000000928/1707876115258.PNG,영평사 봉안당,경기도 안성시 보개면 신장길 79-42 (신장리),tel:031-676-3960,031-676-3960,,,,25개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1465371514295_7000001056_0.jpg,(재)자하연포천(봉안),경기도 포천시 영중면 궁들길 84 (금주리),tel:031-532-6534,031-532-6534,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,36개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1475549128146_7000001661_0.jpg,천주사 영탑공원,"경상북도 문경시 동로면 천주사길 108 (간송리, 천주사)",tel:054-553-0336,054-553-0336,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,1개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/7000000871/1465786047238.jpg,새로나추모관,"광주광역시 북구 동운로52번길 118 (동림동, (재)새로나추모관)",tel:062-531-4444,062-531-4444,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,21개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000127/1707876492666.PNG,계룡시 정명각,충청남도 계룡시 두마면 제1산단로 132 (입암리),tel:042-840-2271,042-840-2271,https://15774129.go.kr/img/portal/sub/mark2.png,,,22개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001673/1707888022648.PNG,청운사 봉안당,"경기도 여주시 흥천면 부흥로 698 (귀백리, 청운사)",tel:031-881-3371,031-881-3371,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,2개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/7000001338/1544076416179.jpg,하늘공원(부곡동공설공원묘지),경기도 안산시 상록구 수인로 1824 (부곡동),tel:031-481-3257,031-481-3257,https://15774129.go.kr/img/portal/sub/mark4.png,,,85개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001575/1707876633976.PNG,광천사 봉안당,경상남도 양산시 하북면 백록로 116 (백록리),tel:055-381-1199,055-381-1199,,,,114개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001520/1707876968566.PNG,영광사불지원,"경상남도 진주시 명석면 진주대로 1764-31 (우수리, 영광사)",tel:055-742-3470,055-742-3470,,,,114개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002050/1707884339298.PNG,봉원사,"서울특별시 서대문구 봉원사길 120 (봉원동, 봉원사)",tel:02-392-3007,02-392-3007,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,92개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/7000001289/1742199470459.jpg,목포추모공원 추모의집,전라남도 목포시 고하대로 1140-41 (대양동),tel:061-270-8723,061-270-8723,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,118개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/7000001372/1466412425386.jpg,구미시공설숭조당 제1관,경상북도 구미시 옥성면 선상동로 419 (초곡리),tel:054-481-0572,054-481-0572,,,,1개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1610950559303.jpg,논산시양지추모원,충청남도 논산시 양촌면 중산길 165-11 (중산리),tel:041-746-5338,041-746-5338,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,141개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1621137631093.png,울진군립추모원(봉안시설),경상북도 울진군 울진읍 대흥신림로 1046-261 (신림리),tel:054-789-6109,054-789-6109,,,,49개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001296/1707877043749.PNG,가톨릭군위묘원 봉안담,대구광역시 군위군 군위읍 용대2길 258 (용대리),tel:053-250-3000,053-250-3000,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,,118개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1465804828775_7000000819_0.JPG,울산하늘공원 추모의집,울산광역시 울주군 삼동면 보삼길 550 (조일리),tel:052-255-3800,052-255-3800,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,120개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/7000000977/1707878013564.PNG,정수사,부산광역시 연제구 톳고개로 60 (연산동),tel:051-758-6022,051-758-6022,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,77개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/7000001397/1465891795061.jpg,김포시추모공원(봉안담),경기도 김포시 통진읍 애기봉로571번길 165 (귀전리83-4),tel:031-983-3960,031-983-3960,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,114개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1599797476447_7000001779_0.jpg,나주납골당,"전라남도 나주시 내영산1길 12-3 (삼영동, 내영사)",tel:061-334-0048,061-334-0048,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,0개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1679037576116.JPG,아산시공설봉안당,충청남도 아산시 송악면 외암로 30-30 (거산리),tel:041-538-1940,041-538-1940,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,33개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/7000000587/1711343315352.PNG,함양군구룡공설공원묘지 봉안탑,경상남도 함양군 함양읍 구룡리 산11,tel:055-960-5145,055-960-5145,https://15774129.go.kr/img/portal/sub/mark4.png,,,163개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001972/1707884405418.PNG,흑석동성당 평화의쉼터,"서울특별시 동작구 흑석로13길 3 (흑석동, 흑석동천주교회)",tel:02-816-2919,02-816-2919,https://15774129.go.kr/img/portal/sub/mark4.png,,,98개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1465285062918_7000000595_0.jpg,하늘원추모관,"강원특별자치도 원주시 흥업면 사제로 539 (사제리, 하늘원장례예식장)",tel:033-763-0999,033-763-0999,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,116개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001619/1710912396673.PNG,만월사,경상남도 창원시 마산합포구 구산면 수정2길 53-400 (수정리),tel:055-221-6327,055-221-6327,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,113개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1471601582994_7000001608_0.jpg,용광사,"경상남도 창원시 마산합포구 진북면 진북산업로 780 (정현리, 용광사)",tel:055-271-0688,055-271-0688,https://15774129.go.kr/img/portal/sub/mark4.png,,,113개월전 업데이트,,
