fac_type,fac_thumb src,fac_tit,fac_addr,fac_tel href,fac_tel,convenient src,convenient src (2),convenient src (3),fac_update,convenient src (4),convenient src (5)
공설,https://15774129.go.kr/BCUser/facilitypic/1465867829184_2000000312_0.jpg,여수시공설묘지공원,전라남도 여수시 소라면 봉두리 산190,tel:061-685-8100,061-685-8100,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,63개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000014/1707283423152.PNG,매화공원묘지,충청북도 청주시 상당구 가덕면 상장인차로 460 (청용리),tel:043-251-3560,043-251-3560,,,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/2000000058/1707368664536.PNG,김해하늘공원(묘지),경상남도 김해시 생림면 생림대로928번길 10-91 (봉림리),tel:055-335-9716,055-335-9716,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,4개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000336/1564538165651.jpg,오창장미공원,충청북도 청주시 청원구 오창읍 양청3길 88 (양청리),tel:043-270-7330,043-270-7330,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1465882206224_2000000482_0.jpg,충현동산,경기도 광주시 용샘길 115-25 (목현동),tel:031-764-9617,031-764-9617,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,85개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,
사설,https://15774129.go.kr/BCUser/facilitypic/2000000447/1707282708822.PNG,(재)천주교세종로묘원,경기도 남양주시 별내동 산193-1,tel:031-571-8800,031-571-8800,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,1개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1475651318277_2000000231_0.jpg,서라벌공원묘원,경상북도 경주시 서면 갠버불길 183-119 (운대리),tel:054-751-1444,054-751-1444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,36개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1621751487220.jpg,대전추모공원 가족묘원,대전광역시 서구 상보안윗길 160 (괴곡동),tel:042-602-2500,042-602-2500,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,55개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
공설,https://15774129.go.kr/BCUser/facilitypic/2000008436/1707282996907.PNG,정선하늘공원,"강원특별자치도 정선군 여량면 서동로 3867-26 (남곡리, 정선하늘공원)",tel:033-560-3437,033-560-3437,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,115개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001045/1766129765309.jpg,광릉추모공원 매장,경기도 포천시 내촌면 부마로 341(마명리),tel:031-532-2520,031-532-2520,https://15774129.go.kr/img/portal/sub/mark4.png,,,9개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001571/1707283848007.PNG,(재)안동추모공원(묘지),경상북도 안동시 풍산읍 본마을길 36-69 (노리),tel:054-843-7023,054-843-7023,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,72개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002374/1707284061670.PNG,청량리성당 다볼산묘원,경기도 양주시 산북동 산73,tel:02-966-6761,02-966-6761,,,,52개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1465953265491_2000000518_0.jpg,현대공원1묘원,경상북도 칠곡군 지천면 낙산로3길 34-22 (낙산리),tel:053-312-1755,053-312-1755,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,10개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/2000000446/1707283712105.PNG,천자봉공원묘원,"경상남도 창원시 진해구 진해대로 1426-48 (서중동, 천자봉공원묘원관리사무실)",tel:055-545-8200,055-545-8200,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,23개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1465953399403_2000000519_0.jpg,현대공원2묘원,경상북도 칠곡군 동명면 다부거문1길 51-75 (가천리),tel:054-972-6375,054-972-6375,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,10개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000521/1707283982462.PNG,홍천군공설묘원,강원특별자치도 홍천군 홍천읍 느리울길 141-22 (하오안리),tel:033-430-2106,033-430-2106,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1522203841992_2000000530_0.JPG,전주효자공원,"전라북도 전주시 완산구 콩쥐팥쥐로 1705-138 (효자동3가, 전주승화원)",tel:063-239-2694,063-239-2694,https://15774129.go.kr/img/portal/sub/mark4.png,,,94개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/2000000453/1707283616268.PNG,천주교효천공원묘지,광주광역시 남구 임암동 산86-3,tel:062-233-0518,062-233-0518,https://15774129.go.kr/img/portal/sub/mark4.png,,,99개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/2000000463/1707284153909.PNG,(재)청구공원,경상북도 칠곡군 지천면 백송로 197 (백운리),tel:054-972-1382,054-972-1382,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,59개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1465956447789_2000000328_0.jpg,예래원(묘지),경기도 동두천시 탑신로 668 (탑동동),tel:031-867-8707,031-867-8707,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,35개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/2000000248/1711523960556.PNG,선재리공설묘지,인천광역시 옹진군 영흥면 선재로226번길 85 (선재리),tel:032-899-2333,032-899-2333,,,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1465454117899_2000000494_0.jpg,(재)자하연분당(묘지),"경기도 광주시 대명대길 57 (능평동, 판교공원묘지)",tel:031-719-2780,031-719-2780,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,36개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000434/1707289345290.PNG,진리공설묘지,인천광역시 옹진군 덕적면 진리 산340,tel:032-899-2333,032-899-2333,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1465284242589_2000000477_0.jpg,춘천안식공원(묘지),"강원특별자치도 춘천시 동산면 종자리로 331-50 (군자리, 춘천시공설묘원)",tel:033-263-6454,033-263-6454,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,93개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000395/1707289431687.PNG,자월리공설묘지,인천광역시 옹진군 자월면 자월리 산308,tel:032-899-2333,032-899-2333,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000464/1707286581451.PNG,청북공설묘지,경기도 평택시 청북면 청북로 457-6 (율북리),tel:031-8024-8897,031-8024-8897,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,115개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,
공설,https://15774129.go.kr/BCUser/facilitypic/1325037239799_2000000465_0.JPG,청솔공원,"강원특별자치도 강릉시 사천면 청솔공원길 334 (석교리, 청솔공원관리사무소)",tel:033-660-3857,033-660-3857,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,111개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/2000000297/1707286448563.PNG,안중공설묘지,경기도 평택시 안중읍 학현리 산12-1,tel:031-8024-8526,031-8024-8526,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000443/1711523680695.PNG,처리공원묘지,경기도 여주시 점동면 처리 산6,tel:031-887-3816,031-887-3816,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000508/1707354296728.PNG,하다리공설공원묘지,경기도 여주시 흥천면 하다리 78-3,tel:031-887-3884,031-887-3884,,,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/2000000313/1707354199420.PNG,(재)광주대교구 여수천주교공원묘원,전라남도 여수시 소라면 봉두리 산190-6,tel:061-666-5004,061-666-5004,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,,113개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1610609106585.jpeg,청양군추모공원(묘지),충청남도 청양군 화성면 신수길 142-18 (수정리),tel:041-940-2086,041-940-2086,https://15774129.go.kr/img/portal/sub/mark4.png,,,64개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000155/1707289508254.PNG,모도리공설묘지,인천광역시 옹진군 북도면 모도리 산41,tel:032-899-2333,032-899-2333,,,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/2000000355/1711435282051.PNG,(재)예다원 묘원,전라남도 여수시 소라면 운암길 6 (봉두리),tel:061-665-1004,061-665-1004,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000277/1707288153654.PNG,신도리공설묘지,인천광역시 옹진군 북도면 신도리 산153-1,tel:032-899-2333,032-899-2333,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000398/1711523220257.PNG,장봉리공설묘지,"인천광역시 옹진군 북도면 장봉로582번길 103 (장봉리, 장봉리공설묘지공원)",tel:032-899-2333,032-899-2333,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000267/1707286251656.PNG,송탄공설묘지,경기도 평택시 가재동 산64-1,tel:031-8024-6273,031-8024-6273,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1454639682956_2000000071_0.jpg,와동꽃빛공원(공설묘지),경기도 안산시 단원구 순환로 390 (와동),tel:031-481-3359,031-481-3359,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,94개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000385/1707289760726.PNG,이천시설성공설공원묘지,경기도 이천시 설성면 수산리 82-2,tel:031-644-8669,031-644-8669,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,115개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000379/1707286059620.PNG,이작리공설묘지,"인천광역시 옹진군 자월면 대이작로42번길 90 (이작리, 이작리공설묘지공원)",tel:032-899-2333,032-899-2333,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000341/1707292143916.PNG,완주군 공설공원묘지,전라북도 완주군 봉동읍 우주로 270-68 (구암리),tel:063-290-2208,063-290-2208,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,64개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000332/1711435233157.PNG,오산시공설공원묘지,경기도 오산시 가장동 산72-2,tel:031-370-3226,031-370-3226,,,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/2000000483/1707354395793.PNG,충효공원묘원,강원특별자치도 원주시 문막읍 만디길 62-58 (궁촌리),tel:033-732-0044,033-732-0044,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,,55개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000383/1707288071148.PNG,이천시대월공설공원묘지(만장),경기도 이천시 대월면 초지리 산107-1,tel:031-644-8611,031-644-8611,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,115개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000384/1707289591025.PNG,이천시백사공설공원묘지,경기도 이천시 백사면 지읍로53번길 159 (조읍리),tel:031-637-7501,031-637-7501,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,115개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000529/1707287375030.PNG,횡성군공설추모공원(묘지),강원특별자치도 횡성군 갑천면 태기로구방8길 132 (구방리),tel:033-340-2904,033-340-2904,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,185개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000080/1707287279658.PNG,수동공설묘지(만장),경기도 남양주시 수동면 운수리 400-1,tel:031-590-4287,031-590-4287,,,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/2000000107/1707354525147.PNG,재단법인 아너스홈(구 대성공원묘원),충청남도 계룡시 두마면 제1산단로 68 (입암리),tel:042-585-0536,042-585-0536,,,,184개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000079/1707287937693.PNG,화도공설묘지(만장),경기도 남양주시 화도읍 묵현리 산151,tel:031-590-4287,031-590-4287,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000408/1707288849167.PNG,점봉동 공원묘지,경기도 여주시 점봉동 산11-3,tel:031-887-3771,031-887-3771,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000479/1564537925224.jpg,충주시공설묘지,충청북도 충주시 주덕읍 화곡1길 430 (화곡리),tel:043-850-2301,043-850-2301,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,115개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000115/1711523558621.PNG,대청리공설묘지,인천광역시 옹진군 대청면 대청리 산299,tel:032-899-2333,032-899-2333,,,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/2000000489/1707286359036.PNG,가톨릭군위묘원,대구광역시 군위군 군위읍 용대2길 258 (용대리),tel:053-250-3000,053-250-3000,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,,1개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000436/1711523169530.PNG,진촌리공설묘지,인천광역시 옹진군 백령면 진촌리 산128-1,tel:032-899-2333,032-899-2333,,,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/2000000325/1707284518439.PNG,(재)영락교회공원묘원,"경기도 남양주시 진건읍 사릉로264번길 232 (사능리, 영락동산관리실)",tel:031-573-8123,031-573-8123,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,111개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/2000000386/1711523609858.PNG,이천시장호원공설공원묘지(만장),경기도 이천시 장호원읍 방추리 산64-7,tel:031-644-8411,031-644-8411,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,115개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
공설,https://15774129.go.kr/BCUser/facilitypic/1600057044792_2000000389_0.jpg,인제종합장묘센터 하늘공원,강원특별자치도 인제군 남면 자작나무숲길 56 (남전리),tel:033-462-6989,033-462-6989,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000088/1707284595970.PNG,내리공설묘지,인천광역시 옹진군 영흥면 내리 산258,tel:032-899-2333,032-899-2333,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000033/1707287497938.PNG,대구시립공원묘지,경상북도 칠곡군 지천면 낙산로 87 (낙산리),tel:053-312-0348,053-312-0348,https://15774129.go.kr/img/portal/sub/mark4.png,,,95개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/7000000731/1707353812445.PNG,현수리공원묘지,경기도 여주시 점동면 소피아그린길 62 (현수리),tel:031-887-2264,031-887-2264,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000008453/1711523260996.PNG,연평리공설묘지,인천광역시 옹진군 연평면 연평리 산10-113,tel:032-899-2333,032-899-2333,,,,101개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1608429135665.jpg,강릉공원묘원(묘지),강원특별자치도 강릉시 사천면 청솔공원길 400 (석교리),tel:033-644-0533,033-644-0533,https://15774129.go.kr/img/portal/sub/mark4.png,,,23개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000771/1711435488171.PNG,남부권공설묘지,"충청남도 당진시 대호지면 봉선길 123 (장정리, 어성정공동묘지)",tel:041-362-7387,041-362-7387,,,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1465458424407_2000000756_0.jpg,(재)자하연팔당(묘지),경기도 양평군 양서면 목왕로688번길 71 (목왕리),tel:031-772-7102,031-772-7102,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,60개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002019/1707368489534.PNG,중림동성당묘원,"경기도 파주시 광탄면 혜음로 818-39 (분수리, 천주교중림공동묘지관리실)",tel:031-947-0430,031-947-0430,,,,96개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001644/1707181831161.PNG,은광교회 묘지,경기도 파주시 조리읍 오산리 273-7,tel:02-383-2111,02-383-2111,,,,5개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001633/1707294598633.PNG,양우회,인천광역시 서구 당하동 산161-1,tel:032-563-5663,032-563-5663,,,,112개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001606/1707368577626.PNG,인천호남향우회,인천광역시 서구 당하동 산179-1,tel:032-439-6767,032-439-6767,https://15774129.go.kr/img/portal/sub/mark4.png,,,113개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000252/1707294430910.PNG,성서공동묘지,대구광역시 달서구 달구벌대로276길 122 (장동),tel:053-586-6444,053-586-6444,https://15774129.go.kr/img/portal/sub/mark4.png,,,95개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000263/1707368874784.PNG,솔뫼공설묘지,충청남도 당진시 우강면 우강송산로 64 (송산리),tel:041-363-4786,041-363-4786,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000241/1707354019670.PNG,석문공설묘지,"충청남도 당진시 석문면 통정1길 86-38 (삼화리, 공설묘지관리사)",tel:041-353-5944,041-353-5944,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1465881014806_2000000450_0.jpg,천주교용인공원묘원,"경기도 용인시 처인구 모현읍 오산로 154-62 (오산리, 천주교공원묘지)",tel:031-334-0807,031-334-0807,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,88개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,
사설,https://15774129.go.kr/BCUser/facilitypic/1465454777431_2000000046_0.jpg,(재)자하연 일산(묘지),경기도 고양시 일산동구 지영로 36-87 (지영동),tel:031-977-8351,031-977-8351,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,0개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000117/1707294359861.PNG,대호지공설묘지,"충청남도 당진시 대호지면 봉선길 123 (장정리, 어성정공동묘지)",tel:041-353-3044,041-353-3044,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000324/1707368992574.PNG,영락공원묘지,광주광역시 북구 영락공원로 170 (효령동),tel:062-572-4384,062-572-4384,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,115개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/2000000085/1707357911783.PNG,남해추모누리 공설종합묘원,"경상남도 남해군 서면 연죽로 46-77 (연죽리, 남해공설종합묘원추모누리)",tel:055-860-3681,055-860-3681,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,59개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/2000000517/1707294512645.PNG,해방교회공원묘원,경기도 파주시 월롱면 도내리 산30-1,tel:02-793-8830,02-793-8830,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,185개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000132/1707358035813.PNG,동명가족묘지,경상북도 칠곡군 동명면 경북대로 456-6 (금암리),tel:054-977-6377,054-977-6377,https://15774129.go.kr/img/portal/sub/mark4.png,,,95개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000133/1711435377730.PNG,동명공동묘지,경상북도 칠곡군 동명면 학명리 산145-1,tel:054-977-6377,054-977-6377,,,,95개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1465889238641_2000000074_0.jpg,낙원공원묘원,경기도 파주시 송화로 118 (야동동),tel:031-941-6200,031-941-6200,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,59개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/2000000070/1707353942134.PNG,꽃동네 낙원묘지,충청북도 음성군 맹동면 원중로 1221 (통동리),tel:043-879-0106,043-879-0106,,,,54개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000308/1707357983402.PNG,양평군공설공원묘지,"경기도 양평군 양평읍 중앙로111번길 54 (공흥리, 쉼터공원관리사무실)",tel:031-770-3027,031-770-3027,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/2000000412/1707354090540.PNG,정주동산,경기도 연천군 청산면 긴여울길 165-20 (장탄리),tel:02-982-1135,02-982-1135,https://15774129.go.kr/img/portal/sub/mark4.png,,,2개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/2000000368/1707804801149.PNG,(재)원주공원묘원,강원특별자치도 원주시 귀래면 귀문로 599 (귀래리),tel:033-765-0165,033-765-0165,,,,22개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000369/1707804458333.PNG,월곳리공설묘지,인천광역시 강화군 강화읍 월곳리 산8,tel:032-930-3342,032-930-3342,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000366/1707804991571.PNG,웅양공설공원묘지,경상남도 거창군 웅양면 죽림리 산108,tel:055-940-3892,055-940-3892,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1465867110945_2000000362_0.jpg,운경공원묘원,경기도 양주시 장흥면 호국로709번길 93-60 (울대리),tel:031-826-4821,031-826-4821,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,1개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000370/1711947867423.PNG,월롱면 공설묘지,경기도 파주시 월롱면 덕은리 169-3,tel:031-940-8065,031-940-8065,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1465892716151_2000000352_0.jpg,용미리제2묘지,"경기도 파주시 광탄면 진지로 151 (용미리, 추모의집)",tel:031-943-3937,031-943-3937,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,85개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/2000000371/1707804149298.PNG,월평공설공원묘지,경상남도 거창군 남상면 월평리 산201,tel:055-940-3892,055-940-3892,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000373/1707356928038.PNG,유치공설공원묘지,전라남도 장흥군 유치면 대리 산105-1,tel:061-863-0454,061-863-0454,https://15774129.go.kr/img/portal/sub/mark4.png,,,64개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000374/1711950408874.PNG,의령군공설묘지,"경상남도 의령군 정곡면 법정로 580-9 (예둔리, 공설묘원)",tel:055-574-0967,055-574-0967,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
