name,category,address,lat,lng,phone,legacy_id,is_verified,images,location
근로복지공단대전병원장례식장,funeral_home,대전광역시 대덕구 계족로 637 대전중앙병원,36.3692226389729,127.427893917601,042-670-5444,1538,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.427893917601 36.3692226389729)
강북요양병원,funeral_home,대구광역시 북구 칠곡중앙대로 504-6,35.9398952158552,128.550763719272,053-313-6006,1535,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(128.550763719272 35.9398952158552)
메디팜재활요양병원장례식장입구,funeral_home,전라남도 순천시 인월동,34.8933403736002,127.481727609759,061-729-3300,1959,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.481727609759 34.8933403736002)
고신대학교복음병원 장례식장,funeral_home,부산광역시 서구 감천로 262,35.0810780661749,129.014512799533,051-990-6444,1958,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(129.014512799533 35.0810780661749)
청통추모관,charnel_house,경상북도 영천시 청통면 구정길 53-56,35.9785194953055,128.827466888581,054-331-1881,1943,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(128.827466888581 35.9785194953055)
하나노인전문병원장례식장,funeral_home,충청북도 청주시 서원구 대림로 431,36.6099504842068,127.440574737363,043-270-8400,1902,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.440574737363 36.6099504842068)
안면도장례식장,funeral_home,충청남도 태안군 안면읍 안면대로 2642,36.5350883148414,126.351222711051,041-672-0444,27379964,True,{https://15774129.go.kr/BCUser/facilitypic/7000002255/1566536639630.jpg},POINT(126.351222711051 36.5350883148414)
대우병원장례식장,funeral_home,경상남도 거제시 두모길 16 대우병원,34.8718515121972,128.722262567386,055-680-8444,10233175,True,{https://15774129.go.kr/BCUser/facilitypic/1421819769620_1000000723_0.JPG},POINT(128.722262567386 34.8718515121972)
서울특별시 서울의료원 장례식장,funeral_home,서울특별시 중랑구 신내로 156 서울의료원,37.6130913124974,127.099186989431,02-2276-7000,1891,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.099186989431 37.6130913124974)
고성군공설봉안당,charnel_house,경상남도 고성군 상리면 장치로 220-163,34.9742687719193,128.239182999642,055-670-2629,1886,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(128.239182999642 34.9742687719193)
단국대학교의과대학부속병원 장례식장,funeral_home,충남 천안시 동남구 망향로 201,36.8429512507387,127.173275258903,041-550-7474,1843,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.173275258903 36.8429512507387)
창원시립상복공원 봉안당,charnel_house,경상남도 창원시 성산구 공단로474번길 160,35.1918570406257,128.663618654017,055-712-0901,1803,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(128.663618654017 35.1918570406257)
봉생병원장례식장,funeral_home,부산광역시 동구 중앙대로 401 봉생병원,35.1308736761734,129.050556556591,051-638-4411,1674,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(129.050556556591 35.1308736761734)
연천군보건의료원장례식장,funeral_home,경기도 연천군 전곡읍 은대성로 95,38.023533545582,127.060962442077,031-832-4474,1661,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.060962442077 38.023533545582)
신천제일요양병원주차장,funeral_home,경기도 시흥시 호현로10번길 7-1,37.4414119308421,126.784367490754,031-318-9444,1645,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.784367490754 37.4414119308421)
관인농협장례식장,funeral_home,경기도 포천시 관인면 창동로 1875,38.1581403088328,127.255824777812,031-533-9086,1637,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.255824777812 38.1581403088328)
청구성심병원장례식장,funeral_home,서울특별시 은평구 통일로 873 청구성심병원,37.6208708620727,126.919599215198,02-352-4445,8110536,True,{https://15774129.go.kr/BCUser/facilitypic/1000000777/1554354745730.png},POINT(126.919599215198 37.6208708620727)
천안충무병원장례식장,funeral_home,충청남도 천안시 서북구 다가말3길 8 충무병원,36.7974200432454,127.1314916307,041-360-1059,1634,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.1314916307 36.7974200432454)
메디팜재활요양병원장례식장,funeral_home,전라남도 순천시 양율길 306 미래메디팜,34.897481709329,127.478212406794,,1590,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.478212406794 34.897481709329)
다보스병원 장례문화센터,funeral_home,경기도 용인시 처인구 백옥대로1082번길 18 B1,37.2315421543466,127.211398448325,031-8021-2114,1580,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.211398448325 37.2315421543466)
녹동현대병원장례식장,funeral_home,전라남도 고흥군 도양읍 차경구렁목길 215,34.5462189487465,127.145728638375,061-843-4444,1575,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.145728638375 34.5462189487465)
세웅병원장례식장,funeral_home,부산광역시 금정구 서동로 162 세웅병원장례식장,35.2144267199409,129.104073726048,051-527-7711,1548,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(129.104073726048 35.2144267199409)
섬진장례식장,funeral_home,전라남도 곡성군 곡성읍 곡성로 935,35.2839726732713,127.301759091923,061-362-4441,1547,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.301759091923 35.2839726732713)
충청남도 서산의료원 장례식장,funeral_home,충청남도 서산시 중앙로 149,36.7757497357692,126.464980696236,041-689-7444,1546,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.464980696236 36.7757497357692)
광대리공설공원묘지,charnel_house,경기도 여주시 세종대왕면 광대리 198-18,37.2531748673269,127.584756781458,031-887-2264,1463,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.584756781458 37.2531748673269)
(재)삼덕공원묘원,charnel_house,울산광역시 울주군 삼동면 삼덕로 426 (조일리  삼덕공원관리사무소),35.4721443095862,129.12691473093,1522-4144,1471,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(129.12691473093 35.4721443095862)
천주교김천공원묘지,charnel_house,경상북도 김천시 개령면 황계길 280-41,36.1551262895759,128.155530102363,054-433-3880,1470,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(128.155530102363 36.1551262895759)
신광교회 묘지,charnel_house,경기도 파주시 파주읍 백석리 산40-9,37.8083279503125,126.813220581368,031-952-5306,1469,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.813220581368 37.8083279503125)
오산리최자실기념금식기도원공원묘지,charnel_house,경기도 파주시 조리읍,37.7447154207441,126.805164975937,031-947-0091,1468,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.805164975937 37.7447154207441)
모슬포천주교공동묘지,charnel_house,제주특별자치도 서귀포시 대정읍,33.2266781347046,126.251842356115,064-794-2074,1448,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.251842356115 33.2266781347046)
망우 역사 문화공원,charnel_house,서울특별시 중랑구 망우로91길 2,37.5989775278216,127.114382844197,02-496-8976,1377,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.114382844197 37.5989775278216)
가산면제2공설묘지,charnel_house,경기도 포천시 가산면 가산리 산72,37.8298192467613,127.170889835561,031-538-4311,1357,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.170889835561 37.8298192467613)
동수원병원장례식장,funeral_home,경기도 수원시 팔달구 권광로367번길 77 동수원한방병원,37.2786296945656,127.033292015875,031-213-1640,1616,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.033292015875 37.2786296945656)
관인면제2공설묘지,charnel_house,경기도 포천시 관인면 냉정리 산149-1,38.1427363372212,127.267134605505,031-538-4661,1354,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.267134605505 38.1427363372212)
구례병원장례식장,funeral_home,전라남도 구례군 구례읍 동편제길 4 의료시설,35.2159367441595,127.463759589955,061-783-4344,8703366,True,{https://15774129.go.kr/BCUser/facilitypic/1000000104/1562904272202.png},POINT(127.463759589955 35.2159367441595)
녹십자요양병원장례식장,funeral_home,경상남도 김해시 호계로 416,35.2275554810356,128.885468937222,055-338-3501,25722538,True,{https://15774129.go.kr/BCUser/facilitypic/7000001554/1476430418175.jpg},POINT(128.885468937222 35.2275554810356)
조천읍공설묘지,charnel_house,제주특별자치도 제주시 조천읍 선흘리 4116,33.4548474435566,126.695972279369,064-728-7831,1367,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.695972279369 33.4548474435566)
창리공설묘지,charnel_house,인천광역시 강화군 선원면 창리 산84,37.7218839872061,126.48732199454,032-930-3702,1366,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.48732199454 37.7218839872061)
청평면공설묘지,charnel_house,경기도 가평군 가평읍 상색리 산64-3,37.79352461964,127.463758808009,031-580-4120,1365,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.463758808009 37.79352461964)
정읍시공설묘지,charnel_house,전북특별자치도 정읍시 입암면,35.5037572915116,126.793190936821,063-539-7153,1364,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.793190936821 35.5037572915116)
하늘의문 마전점,charnel_house,인천광역시 서구 마전동 산164,37.5957500403375,126.663539857207,032-564-4131,1363,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.663539857207 37.5957500403375)
서귀포시 표선면 공설묘지,charnel_house,제주특별자치도 서귀포시 표선면 서성일로189번길 313,33.428744439232,126.813518621867,064-760-4431,1362,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.813518621867 33.428744439232)
창수면제2공설묘지,charnel_house,경기도 포천시 창수면 주원리 산128,37.9933273436279,127.179719699292,031-538-4411,1360,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.179719699292 37.9933273436279)
창수면제3공설묘지,charnel_house,경기도 포천시 창수면 가양리 산208,37.9860991186704,127.20038911779,031-538-4411,1359,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.20038911779 37.9860991186704)
교원예움 화성장례식장,funeral_home,경기도 화성시 마도면 쌍송북로 111,37.2017308144428,126.78794871026,031-355-8000,1042,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.78794871026 37.2017308144428)
유토피아추모관,charnel_house,경기도 안성시 일죽면 화곡길 130,37.1191188,127.4605107,031-673-7904,1673724468,True,{/images/facilities/utopia/utopia_1.png},POINT(127.4605107 37.1191188)
제일장례식장,funeral_home,경기도 안산시 상록구 수인로 1222,37.3035125521679,126.875542434983,031-406-2000,1041,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.875542434983 37.3035125521679)
보성군 춘추장례식장,funeral_home,전라남도 보성군 벌교읍 원동길 81,34.8388004627559,127.333311515259,061-858-4441,2257,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.333311515259 34.8388004627559)
늘푸른 수목장,charnel_house,경상남도 거제시 사등면 지석로 216,34.8949437299224,128.532331977323,,2194,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(128.532331977323 34.8949437299224)
거창사건추모공원위패봉안각,charnel_house,경상남도 거창군 신원면 신차로 2924 거창사건추모공원,35.5557456170525,127.924890338822,,2078,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.924890338822 35.5557456170525)
강원대학교병원장례식장,funeral_home,강원특별자치도 춘천시 백령로 156,37.8750581655849,127.745457990962,033-254-5611,17572052,True,{https://15774129.go.kr/BCUser/facilitypic/1000000037/1555317175361.jpg},POINT(127.745457990962 37.8750581655849)
봉황장례식장,funeral_home,전라남도 고흥군 고흥읍 신호산장길 3,34.6063326631703,127.296450865116,061-833-4442,2018,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.296450865116 34.6063326631703)
동두천중앙성모병원장례식장,funeral_home,경기도 동두천시 동광로 53 중앙성모병원,37.9089295,127.0539649,031-863-0550,217,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/funeral_final_1767789315138.jpg},POINT(127.0539649 37.9089295)
청기와장례식장 계양점,funeral_home,인천광역시 계양구 아나지로 559 청기와장례식장 계양점,37.5265489968447,126.754734467215,032-546-4444,1979,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.754734467215 37.5265489968447)
목포추모공원목포추모관휴,charnel_house,전라남도 목포시 고하대로 1140-41,34.8408021661022,126.404474262644,061-246-1001,1977,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.404474262644 34.8408021661022)
금화추모관,charnel_house,전북특별자치도 순창군 순창읍 담순로 951-65,35.3707828267922,127.107519732639,063-652-6022,1975,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.107519732639 35.3707828267922)
정토사 극락전추모관,charnel_house,경상남도 밀양시 삼랑진읍 삼랑진로 605,35.4139136096761,128.810592065628,055-352-9114,1974,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(128.810592065628 35.4139136096761)
여수시공설묘지공원추모의집II,charnel_house,전라남도 여수시 소라면 의곡길 494 영락공원,34.8316760514194,127.580529285991,,1973,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.580529285991 34.8316760514194)
구호전장례식장,funeral_home,광주광역시 북구 독립로 409,35.1668904554513,126.916674463378,062-960-4444,1972,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.916674463378 35.1668904554513)
광주수완장례식장,funeral_home,광주광역시 광산구 수완로 6 C동 광주수완장례식장,35.1854845554574,126.829277958484,062-959-4444,1968,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.829277958484 35.1854845554574)
국제성모병원 장례식장,funeral_home,인천 서구 심곡동 291,37.5424941271184,126.683611936726,1600-4484,1966,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.683611936726 37.5424941271184)
학천사추모관,charnel_house,전라남도 화순군 화순읍 덕음로 940-27 (삼천리  학천사),35.0443598287071,126.988117455582,061-375-7631,1965,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.988117455582 35.0443598287071)
천주교명일동성당장례식장,funeral_home,서울 강동구 양재대로156길 28,37.556107327057,127.146525893208,02-481-2216,1964,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.146525893208 37.556107327057)
진주중앙요양병원장례식장,funeral_home,경상남도 진주시 촉석로 178 진주중앙병원,35.1943557096008,128.080830644489,055-745-8000,1963,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(128.080830644489 35.1943557096008)
장안정사,charnel_house,경기도 고양시 일산동구 백마로502번길 64-13,37.6606150507144,126.802316837488,010-8240-4925,1962,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.802316837488 37.6606150507144)
천룡사납골당,charnel_house,울산광역시 울주군 웅촌면 웅촌로 720-5,35.487121860559,129.224770963784,,1961,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(129.224770963784 35.487121860559)
세월호일반인희생자추모관,charnel_house,인천광역시 부평구 부평동 산54-28,37.4772154836068,126.725000886626,032-456-2326,1980,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.725000886626 37.4772154836068)
영북면 제1공설묘지,charnel_house,경기도 포천시 영북면 운천리 산25,38.0844273310971,127.281329264182,031-538-4611,1351,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.281329264182 38.0844273310971)
군내면제1공설묘지,charnel_house,경기도 포천시 군내면 구읍리 산2-1,37.8915627650146,127.208729178744,031-538-4211,1350,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.208729178744 37.8915627650146)
군내면제2공설묘지,charnel_house,경기도 포천시 군내면 구읍리 131-14,37.8885503114935,127.22352945561,031-538-4211,1349,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.22352945561 37.8885503114935)
덕도리공설묘지,charnel_house,경기도 양주시 광적면 덕도리 산27,37.8534558119222,126.972926117207,031-8082-7610,1308,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.972926117207 37.8534558119222)
영양병원장례식장,funeral_home,경상북도 영양군 영양읍 동서대로 75 영양병원,36.6625217448276,129.117619530911,054-682-0727,25083573,True,{https://15774129.go.kr/BCUser/facilitypic/1000000569/1561104678148.png},POINT(129.117619530911 36.6625217448276)
구좌읍공설묘지,charnel_house,제주특별자치도 제주시 구좌읍 송당리 54-1,33.4551432716975,126.797884207215,064-728-7723,1403,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.797884207215 33.4551432716975)
석우리공설묘지,charnel_house,경기도 양주시 광적면 광적로156번길 27-4,37.8332519343724,126.978647968331,031-8082-7610,1306,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.978647968331 37.8332519343724)
고제공설공원묘지,charnel_house,경상남도 거창군 고제면,35.8148411245577,127.871425956367,055-940-3892,1303,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.871425956367 35.8148411245577)
유양동공설묘지,charnel_house,경기도 양주시 유양동 산99,37.7865064324029,127.013259582927,031-8082-7714,1302,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.013259582927 37.7865064324029)
어둔동공설묘지,charnel_house,경기도 양주시 어둔동 산102,37.7830235380442,127.008939658349,031-8082-7714,1301,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.008939658349 37.7830235380442)
광양백운장례식장,funeral_home,전라남도 광양시 광양읍 제철로26번길 19,34.9617269294912,127.602585718727,061-761-0004,1191748713,True,{https://15774129.go.kr/BCUser/facilitypic/1656666394193.jpg},POINT(127.602585718727 34.9617269294912)
상주시민장례식장,funeral_home,경상북도 상주시 경상대로 2693,36.3881608892075,128.149868401757,054-536-8800,601885014,True,{https://15774129.go.kr/BCUser/facilitypic/1573872188910_7000002271_0.jpg},POINT(128.149868401757 36.3881608892075)
갑향군립묘원봉안,charnel_house,전라남도 담양군 대전면 추성로 468,35.2841641499775,126.904832357127,061-380-3383,1299,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.904832357127 35.2841641499775)
상상추모공원,charnel_house,전라남도 함평군 함평읍 함장로 933-43,35.0542936608433,126.503982983512,061-322-6666,655,True,{https://places.googleapis.com/v1/places/ChIJj4-Z3RjOczURWFoGwRS_UlA/photos/AZLasHrW6Ex68TwKBA_Y2T8mYV2-EISGOwmDFoTpbAdKk1Wunz7i0Y6T6O-AX_Xyagm0ZNJXywgsKSuOovDRYIDcVcbBQzAyZR-JFICzFuPxMR0iAUYL-Yh4ANrtCNaOXvE2PdIVifMB_VginUccr7F9AHxVbunvClqRCWiez4R9gMg3xR50PGe_wT0tvRf8vJzgsgNnoi26K8V_46sdcjuvwTmHONN7G3znOHveaSqVXGX0mst_cU6UdR6-Ge761LfTWbp5pfkIGT47OQVaofqaFU2WkJPYiE48jOgf4FI_eL0zHd95Z9kFdLGItkwuTUZ_U4Bs36AhwcfXgDELS5nxHFkC2fgdLDnB1dTGod46kz_XSX5SgRSL9xZt5RT9qXKyi7-WvQVjII5JlDX8UkQqAwrPX8YcNUOyjwAnbWSJlGU/media?maxHeightPx=800&maxWidthPx=800&key=AIzaSyBS18mDdul10bgKMyu15WPpevY1Y_jZBTg},POINT(126.503982983512 35.0542936608433)
순천시립추모공원봉안당,charnel_house,전라남도 순천시 양율길 132,34.909495185906,127.480345089288,061-749-6168,766,True,{https://places.googleapis.com/v1/places/ChIJt34RFI8IbjURLMOB4rxn90c/photos/AZLasHoEzu5DrnPrNR2RL8YB8po8McMSEVGLU-ehdSC9Unx1663IkccnxgBGPHQaezyVx_a8SiejLTk9vxRCaLWfy2GPmntZF8x7hsRq_nnIEx4-0hJatrqxiaaxlMd999B-gWVJ4WP5kWeoUEYH7oejMOoVGH0Uv5fShpcyWIppmyX-n_Hp5RooZaaRsOiS7GvZCYU2RSPnhgIx-OTb78mTGCfgExtGZEAyk71jk15CpaWALgWHhCq_kjv3F6CNz06i6wupiMvqn1OOH8Oygh5lhHq5wWR1v-5CrkolPB899L-1kioJNLM1OVsWNRS3ZiURf2eIuyoQp1Lyy4NqN7b_CRkcfIKs0N5zl5iP3JgTgvfjkkbJzroe3cbExoBg8pxGqdu8ZVd4uUij9AS6BuhiUWa47j7k0zb_tbPfzjza2AI/media?maxHeightPx=800&maxWidthPx=800&key=AIzaSyBS18mDdul10bgKMyu15WPpevY1Y_jZBTg},POINT(127.480345089288 34.909495185906)
창녕추모공원,charnel_house,경상남도 창녕군 창녕읍 탐하로 203 창녕추모공원,35.533685,128.4913228,055-533-2719,773,True,{https://places.googleapis.com/v1/places/ChIJhzXE8vNPbzURLU0pOvHmuY0/photos/AZLasHo291CYeGAUOKpQrKQf_ZcwHiEh1LV2CLEpxREzws3fObYbvxHfCTgCBAcsbd-JAhEio6CzqZvVczxq0Xmj_RiAqKM6LG3hQpxjv7UV7z1YnGzFyfBwCpGK_4pv2eMb3H4mRBqOdnThVYNBAmsQ9EdcTX-FkBtFXf-2fJy0BlypcMigDmyrC0doz2NO2wfO3XVEXYhgaPD0Funa3uWbZD0Y9nk5ULnePS0WM0BBhtAsXJOA4_v0hRhX7wF5_f97AOe0SIxZ0UoyMpaLf7TZoHw1cI4G4CpEQBEWbNJBNDmiWq8iv2IJsPWYaFXYepb5eeTV0MFsEKNupc1AGwkEJi_xojcJkpBJROUrqW53iyKC6QoLh5ZvP8o7OUU85yp2GQ48fh03xDkUgd7EJU4wl9Xz8hw8srjJBh0iLH-GMHha3cs/media?maxHeightPx=800&maxWidthPx=800&key=AIzaSyBS18mDdul10bgKMyu15WPpevY1Y_jZBTg},POINT(128.4913228 35.533685)
교산리공설묘지 별립산,charnel_house,인천광역시 강화군 양사면 교산리 산355-1,37.781517639325,126.38492949886,032-934-2183,1393,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.38492949886 37.781517639325)
포내공설묘지,charnel_house,경기도 김포시 월곶면 포내리 산36,37.7141440357876,126.53430119712,031-980-5347,1309,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.53430119712 37.7141440357876)
광사동공설묘지,charnel_house,경기도 양주시 광사동 산137-1,37.7734039664708,127.073380142492,031-8082-7750,1297,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.073380142492 37.7734039664708)
회정동공설묘지,charnel_house,경기도 양주시 회정동 산13,37.8488232011245,127.053042146009,031-8082-7750,1293,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.053042146009 37.8488232011245)
